Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
0.19377424,18.705364,0.32264087,1.8149565,0.31137407,13.481598,
23.299667,14.220196,31.275867,3.1618714,15.184765,37.82403,
10.0482025,1.8159761,53.26314,1.1641973,1.4193166,7.615294,
13.121759,3.0245557,6.409162,5.81284,13.610213,30.374136,
2.5747654,0.65551656,60.240517,1.7809743,0.20333421,9.922364,
5.003435,3.7017145,41.11226,4.5912957,5.3733926,3.3234785,
2.7711613,2.6467803,11.224058,4.5626616,17.347952,1.8969362,
8.535999,13.254642,15.050009,2.6743155,9.00772,16.807814,
1.2178116,1.1370811,5.805824,5.1562576,8.357694,6.417392,
8.295484,21.613985,7.837836,5.5452924,83.270386,28.787228,
3.0729537,2.7566109,2.0507343,0.12754138,19.72581,1.7781477,
5.4586926,8.017466,1.1944754,0.28074887,9.277828,0.7243706,
4.490326,11.453932,27.978992,7.6953526,5.3691177,8.957389,
7.5866475,19.364744,7.419142,0.39751524,20.376276,10.064118,
2.0522242,16.282204,48.25068,10.684409,12.893979,2.7277162,
1.9077767,43.910706,27.105728,1.9072071,9.918371,11.458473,
22.451733,0.5269747,7.283381,3.5602314,4.607204,10.546304,
14.643781,32.94546,7.2958446,3.8216445,4.404216,5.7356,
2.8411067,25.487976,40.720966,0.005879062,18.381525,10.367565,
8.30207,13.702606,32.990143,1.8096892,4.4849353,3.6815643,
9.944654,1.2898971,4.905747,20.760672,6.7498226,2.1289604,
2.007727,26.59094,41.04571,4.8013735,0.40985063,6.775301,
3.7086608,4.794144,1.2319359,2.1728683,32.982258,0.7570213,
0.92468995,6.4796395,6.4404044,3.689454,23.255083,8.655832,
0.49526477,1.3386028,19.663916,5.778415,5.196847,1.5413063,
32.635883,21.302628,11.544382,6.811555,4.536201,11.238422,
23.97574,15.026055,38.584732,5.3658943,2.0383441,0.78000987,
23.473797,1.536852,24.668228,6.340591,13.861648,3.443798,
0.7091589,27.311451,7.0857363,3.814087,8.576535,0.7422995,
0.8955494,0.38154492,16.58525,3.4887886,5.469524,6.222413,
16.280045,4.067288,31.750652,7.630381,36.081955,4.2357755,
7.068866,1.9898627,1.7180743,0.33240137,23.326426,9.2346945,
10.729626,41.71877,61.054604,0.29995584,2.9540405,9.349652,
14.402551,3.576122,39.038204,1.6548914,2.5765958,6.274195,
29.674517,14.665374,8.619075,12.472357,2.8988667,0.75161827,
2.1466417,5.4546614,1.4425566,3.631977,2.8421333,8.507704,
4.4149284,30.528269,35.34584,2.053913,20.47295,9.362421,
18.149265,11.171432,37.947247,0.8097062,1.657837,6.2516003,
0.8915659,55.3559,16.39189,1.5961168,4.459809,11.917034,
62.90249,26.082823,1.620871,0.23240443,12.060322,15.4328785,
15.244795,25.894127,5.2394676,3.9263122,,10.18298,
3.2885637,,10.373931,3.715663,,3.0984325,
5.805408,,0.5306139,1.2666448,,4.651046,
3.9504774,,43.30532,16.045084,,3.1878593,
3.8445907,,44.841156,3.6804972,,36.34993,
3.2913017,,2.93772,2.8007724,,8.690634,
10.967185,,9.87372,2.9294267,,3.9225612,
4.333496,,28.61602,0.7419214,,4.13837,
0.45231658,,45.120815,2.125945,,1.5281363,
18.621328,,41.751514,5.2264795,,13.190304,
18.691061,,64.479866,1.4002118,,
0.39281115,,8.790616,4.2889934,,
7.0055203,,3.9998055,6.950966,,
0.87068075,,35.589745,3.284784,,
8.023696,,,2.7731729,,
22.7816,,,3.5860574,,
2.0663922,,,7.6373596,,
22.5958,,,26.586954,,
0.61953175,,,6.415911,,
7.6401024,,,10.371385,,
26.703781,,,5.1734776,,
21.857393,,,1.9676414,,
14.003954,,,5.5173664,,
31.710135,,,22.303125,,
0.74550205,,,1.9591151,,
0.46767357,,,0.12308637,,
5.9189763,,,15.961708,,
4.895969,,,0.040271964,,
4.3863025,,,6.8906975,,
1.6675097,,,0.5322697,,
16.952387,,,6.109336,,
0.82982826,,,0.4862663,,
9.481242,,,0.6356313,,
0.21376233,,,1.1213391,,
6.698691,,,7.2544236,,
0.5197373,,,0.90663755,,
13.083122,,,6.763452,,
3.2126071,,,1.2919831,,
17.307087,,,1.3041148,,
20.730946,,,5.3407116,,
1.5578201,,,3.193979,,
13.08068,,,0.18951303,,
0.9254568,,,4.9075785,,
0.60335845,,,0.9008957,,
0.35758483,,,0.88268834,,
4.1483545,,,13.243125,,
41.16863,,,9.29859,,
1.3152955,,,2.8052745,,
15.9380865,,,3.9662151,,
6.16793,,,4.5350924,,
10.716895,,,8.493462,,
0.18707024,,,0.17173764,,
11.489958,,,0.7743128,,
6.3428164,,,0.80821997,,
0.28240895,,,8.905186,,
14.866111,,,2.2862043,,
8.414199,,,13.585188,,
5.3324265,,,4.0572863,,
4.4530745,,,6.748093,,
1.1968541,,,0.7269175,,
0.2977847,,,0.33868837,,
1.6470461,,,1.0506313,,
3.5318093,,,7.8106313,,
4.3408113,,,10.409538,,
