Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
17.754414,32.855812,21.012058,7.1601734,0.40917352,1.6284378,
10.990096,16.154657,14.53236,0.10158074,25.47966,27.408335,
3.6070042,19.048172,97.95057,9.623608,6.9435396,23.111372,
6.8862386,19.42774,38.989433,3.8386922,14.934404,43.623714,
2.5599785,17.86976,6.965659,5.025038,13.284651,23.608479,
34.104736,36.374935,11.177603,6.5660076,14.567524,41.23941,
5.4171467,9.684486,0.9462294,19.45793,2.7425601,0.72292817,
3.8052757,2.685694,11.206564,7.0499544,28.900528,8.102061,
26.520582,18.334948,31.96084,2.3774638,13.374827,5.6719017,
0.25182888,24.22123,19.841078,0.92153263,0.79126495,5.676223,
15.722341,6.923486,14.075625,4.1488447,21.897306,3.9533439,
2.5063305,11.777121,25.640816,1.1009818,2.4119644,8.969052,
11.053462,1.519354,17.419268,1.4087355,8.455627,3.6936517,
3.2786298,4.383701,1.2454023,12.567803,15.148601,1.3511667,
1.297166,2.7108967,13.878679,4.16931,31.920218,2.5979908,
13.308456,49.72228,0.4383788,8.700548,14.348261,14.784036,
7.000963,1.1029823,19.274214,5.8941984,10.863174,4.618657,
10.513537,4.9822936,20.820044,2.6977737,12.444119,32.586838,
9.329716,0.11748557,15.667913,2.3852587,12.421254,6.014026,
8.84471,20.705677,25.20024,0.048423436,8.976569,0.5311089,
15.542722,8.724724,8.738207,2.1025672,4.8282013,0.81540203,
11.011839,2.6476007,56.063286,3.8770344,3.5478647,26.197517,
2.5599587,0.6722873,59.676853,3.9471028,5.443686,10.941314,
8.249088,0.39923283,15.99951,1.8564122,17.917702,9.153757,
1.9575182,7.0724115,2.4942598,0.07534242,5.5703006,4.177597,
16.942665,14.15589,24.768332,1.7430853,28.796368,80.740395,
5.4566545,0.89711237,14.4149885,2.0102,25.476664,2.4620903,
26.036034,2.0116217,39.750244,5.0133452,3.0723777,4.671444,
0.5060033,28.699331,9.647424,3.2254274,4.406231,0.6873867,
14.707962,21.154394,0.48830724,1.2720466,3.9256678,12.938492,
3.8108122,25.08665,2.708065,0.025239188,4.3664103,1.1010666,
16.21273,8.886994,3.4628046,4.5465336,3.2447944,10.776496,
8.671433,4.9286323,3.5796857,21.600126,4.8123007,12.7775,
14.502735,9.332014,13.683679,3.1957324,28.263943,8.470612,
14.628815,1.8784521,64.1268,8.413634,7.660388,
23.507885,4.2220516,4.559833,0.7351187,2.9526281,
3.0829568,39.54534,12.194739,3.257135,13.563939,
8.047149,6.3883953,33.083855,2.3625445,3.629696,
1.4066207,3.7030203,,3.0040348,4.279852,
0.16937117,1.5620725,,0.5537985,5.070691,
11.892258,2.5935833,,8.595976,21.226297,
3.1989987,,,0.5622763,,
3.6817198,,,1.646188,,
12.732269,,,5.663546,,
49.49079,,,1.2341334,,
9.930429,,,7.025756,,
21.850672,,,1.5110507,,
28.619335,,,1.1813229,,
9.050635,,,1.5482944,,
25.934433,,,0.827904,,
30.912466,,,2.1148183,,
0.36031654,,,7.380437,,
8.460065,,,33.71356,,
8.892493,,,0.73692167,,
7.592689,,,0.88813794,,
2.1702063,,,1.5787896,,
0.73409426,,,8.964212,,
45.874043,,,3.6804214,,
24.208298,,,1.046661,,
24.412733,,,1.3275911,,
4.072101,,,6.1234574,,
4.819865,,,4.6823564,,
1.8818812,,,2.4590447,,
34.09122,,,5.3522425,,
1.3725004,,,0.5741865,,
20.187008,,,4.0521464,,
19.638283,,,12.57833,,
24.572489,,,1.0972674,,
61.971516,,,4.0286293,,
22.531599,,,3.2996378,,
5.8602986,,,3.2796319,,
23.552486,,,11.246216,,
19.485191,,,0.04933572,,
12.753451,,,0.3485793,,
9.019274,,,5.986879,,
3.275675,,,7.3908315,,
7.847296,,,2.2092977,,
6.4518175,,,2.5186586,,
8.279728,,,2.4645493,,
21.69763,,,4.2271314,,
11.979658,,,2.3893626,,
6.8158345,,,2.4226425,,
0.7678733,,,0.55602324,,
6.367669,,,8.317604,,
1.5595647,,,4.8148637,,
10.257421,,,4.1184745,,
7.4642115,,,4.444068,,
0.7148958,,,6.039256,,
35.716183,,,0.10703257,,
7.151548,,,11.503221,,
14.5487585,,,7.3123813,,
24.106527,,,4.6484447,,
2.3941205,,,10.602195,,
4.418962,,,1.5833507,,
2.1247306,,,4.9755573,,
11.661074,,,17.070704,,
0.21391737,,,0.17389779,,
13.54569,,,6.0509605,,
3.201316,,,0.79265094,,
9.408552,,,2.5262907,,
20.426022,,,4.749668,,
0.47569418,,,11.250211,,
5.3645535,,,2.4639432,,
9.051721,,,2.7664528,,
6.965301,,,1.7248433,,
9.2179165,,,15.479848,,
3.1094294,,,1.2751415,,
2.7191105,,,6.046974,,
7.6741304,,,0.63030183,,
1.9595978,,,5.3330293,,
7.280634,,,2.4116766,,
0.53371835,,,0.31341842,,
0.013614137,,,6.3545337,,
1.6801513,,,5.8858304,,
1.4163994,,,10.692371,,
6.963875,,,17.001738,,
19.817068,,,8.475672,,
5.4907084,,,4.7264824,,
6.0567627,,,1.2165343,,
4.048698,,,0.77930784,,
17.089735,,,1.8484083,,
37.730797,,,3.998321,,
7.1917305,,,1.7725804,,
1.1370168,,,1.5778825,,
3.1822252,,,11.598038,,
10.004517,,,9.818937,,
16.50791,,,12.532078,,
31.576189,,,1.1989751,,
14.171596,,,2.3500938,,
3.12069,,,5.833193,,
3.4827602,,,13.797097,,
1.2941687,,,7.404562,,
7.5001836,,,25.015726,,
4.46228,,,2.7303488,,
4.7908945,,,0.16540924,,
2.035733,,,1.6672406,,
8.563766,,,1.328622,,
12.748273,,,4.1843343,,
14.846176,,,2.1307228,,
12.446509,,,3.7969327,,
14.342779,,,4.414029,,
2.8431122,,,1.1809839,,
23.073084,,,3.936595,,
12.576467,,,4.698391,,
7.64806,,,3.2135417,,
6.1795597,,,1.8734729,,
17.025715,,,1.9199961,,
11.7452345,,,5.1148834,,
29.069952,,,0.8088075,,
13.12802,,,1.4074433,,
6.1972504,,,1.5036682,,
9.611449,,,3.648998,,
1.1895483,,,5.9489884,,
8.274254,,,2.106961,,
15.466164,,,5.7700186,,
15.105141,,,1.655003,,
13.610687,,,1.188232,,
5.107009,,,5.0353994,,
14.676702,,,4.655468,,
0.8037035,,,2.5804412,,
12.506706,,,3.9596841,,
32.205544,,,9.222498,,
16.67566,,,4.397596,,
2.660968,,,9.611331,,
5.686901,,,5.6302853,,
0.46469384,,,11.246339,,
1.9391674,,,1.7258904,,
0.3589346,,,1.5434521,,
2.2289565,,,0.9167095,,
4.4190474,,,3.587024,,
5.5502067,,,3.8547463,,
6.171689,,,0.13393913,,
0.9067335,,,1.1265491,,
9.187613,,,10.674136,,
7.972362,,,13.279474,,
7.9681973,,,4.045025,,
14.532302,,,5.314902,,
2.2700224,,,0.21269676,,
4.35801,,,16.59322,,
11.428698,,,4.8443675,,
13.230255,,,1.5934556,,
2.488833,,,1.8818386,,
6.164942,,,13.38514,,
2.1502805,,,5.0475416,,
2.650637,,,9.016071,,
3.9591417,,,26.605011,,
1.1370106,,,3.6323185,,
11.265818,,,13.813644,,
20.266024,,,3.8077147,,
24.814827,,,1.6974493,,
4.2186565,,,3.316935,,
9.270673,,,5.1255937,,
0.78003055,,,1.1715828,,
6.8415823,,,13.241216,,
13.132357,,,14.143428,,
40.10809,,,1.4028625,,
49.723316,,,2.055304,,
22.73398,,,10.257766,,
0.022070121,,,3.5208309,,
1.1472316,,,3.1076992,,
3.2240984,,,3.9666834,,
1.4874656,,,0.4231322,,
3.8208175,,,0.33474123,,
17.31728,,,1.0783659,,
0.3243327,,,2.9771605,,
13.2185135,,,2.6497488,,
15.825102,,,4.121942,,
22.678774,,,1.0803355,,
1.2113882,,,8.195523,,
22.327135,,,3.6032033,,
11.9138365,,,8.020971,,
3.2640214,,,6.5504336,,
1.2310811,,,2.160969,,
19.974674,,,19.214844,,
3.8683295,,,6.0254154,,
6.2056823,,,1.06264,,
10.706648,,,11.394728,,
6.330748,,,0.6168599,,
2.4411325,,,5.8493137,,
3.6938066,,,7.9815063,,
0.11328282,,,13.427457,,
22.644173,,,6.1968946,,
2.1458912,,,0.32510233,,
8.189139,,,1.469429,,
1.2909094,,,15.874525,,
15.666435,,,1.5913706,,
3.147826,,,4.303638,,
0.7502634,,,0.6901599,,
18.888515,,,10.001246,,
3.3333611,,,15.062918,,
4.2125077,,,6.162809,,
5.3392034,,,13.290237,,
16.885584,,,1.629352,,
4.123703,,,6.683853,,
5.626419,,,1.9813333,,
1.1888115,,,2.9133756,,
14.206339,,,34.154274,,
3.0487332,,,8.568624,,
16.141842,,,7.424326E-4,,
21.567093,,,4.810918,,
6.586749,,,3.7055967,,
4.891505,,,5.276712,,
3.4421997,,,2.5617716,,
29.877176,,,2.867535,,
57.07169,,,0.8155762,,
8.553027,,,0.2476943,,
23.023006,,,6.014158,,
2.0901847,,,1.6920323,,
17.402725,,,0.938405,,
8.548356,,,5.82378,,
4.208842,,,3.541136,,
5.8153687,,,17.881758,,
44.687386,,,1.9214181,,
0.20745416,,,3.2875617,,
6.169266,,,6.2861757,,
5.604215,,,4.2747855,,
4.7989216,,,5.6344953,,
2.447064,,,4.54923,,
10.721822,,,4.4733486,,
4.1045985,,,0.7970857,,
10.843064,,,12.225854,,
4.1147757,,,7.2728496,,
5.3007374,,,6.586038,,
0.39647585,,,1.9476112,,
10.275754,,,1.8919562,,
0.55663437,,,12.918866,,
7.1353326,,,4.7645607,,
1.0802959,,,1.0900918,,
0.38738766,,,6.6833706,,
3.992384,,,0.4701316,,
15.401013,,,13.730602,,
0.0861807,,,0.61873955,,
5.453644,,,2.8569133,,
5.5915885,,,1.0785966,,
0.47439823,,,7.2194633,,
2.0764165,,,3.528796,,
32.19592,,,3.1687088,,
10.428438,,,1.0303463,,
4.6134763,,,1.8597802,,
2.7081497,,,11.688162,,
0.29461014,,,9.550858,,
10.605453,,,1.2896224,,
0.6833587,,,4.089276,,
4.090161,,,4.8367643,,
0.7732842,,,3.1931257,,
1.4823844,,,0.84691143,,
7.353242,,,2.3040495,,
3.3103943,,,0.7776529,,
3.2950807,,,0.16726132,,
3.62795,,,0.27044797,,
10.635089,,,5.885666,,
20.414175,,,1.4667302,,
1.677969,,,1.5992296,,
7.287791,,,4.694653,,
14.976575,,,2.74719,,
4.4203353,,,2.5617056,,
18.828373,,,3.9974194,,
30.132978,,,17.914875,,
2.5631163,,,0.43303666,,
35.870434,,,11.054047,,
18.984568,,,2.1773064,,
4.1423,,,3.9552917,,
12.661254,,,2.5839884,,
14.92196,,,1.0065883,,
9.296561,,,16.923197,,
6.0588484,,,2.6132054,,
23.227932,,,9.124039,,
3.5869515,,,2.2937121,,
20.093616,,,4.077046,,
5.4693384,,,0.760347,,
4.7739043,,,7.747308,,
43.923424,,,3.4806938,,
19.562586,,,5.2566366,,
3.8152497,,,1.0341197,,
2.022412,,,21.44841,,
4.3848157,,,20.234678,,
4.047917,,,3.1010823,,
6.3727016,,,0.7057241,,
47.892624,,,3.3234916,,
10.61677,,,1.8277556,,
12.718018,,,1.6565719,,
6.954065,,,7.148019,,
8.119223,,,7.489401,,
4.62523,,,16.29762,,
11.889729,,,12.356478,,
2.2716198,,,5.5706525,,
6.3415246,,,3.3254464,,
10.013088,,,2.5033767,,
8.2688875,,,0.25885648,,
14.752343,,,3.2627046,,
0.9935412,,,12.379249,,
4.223234,,,13.158601,,
12.020972,,,6.1783714,,
10.1812525,,,6.8360224,,
30.563889,,,0.41106576,,
10.109797,,,2.9113743,,
19.015942,,,2.9801679,,
2.3832524,,,1.9993666,,
6.88182,,,11.766742,,
1.0093837,,,4.3776355,,
16.122639,,,4.136819,,
11.604971,,,3.8921244,,
8.231865,,,1.8569758,,
2.5297616,,,6.027546,,
8.728066,,,4.1434717,,
11.005745,,,2.7919106,,
56.134045,,,2.8025029,,
3.091344,,,2.0084512,,
9.04337,,,2.3936527,,
7.683858,,,4.708554,,
5.895036,,,6.805731,,
9.316912,,,2.8647532,,
34.951538,,,6.661809,,
7.5803065,,,0.18927796,,
57.33986,,,0.69667107,,
0.5030449,,,2.6935701,,
22.602108,,,0.025494728,,
17.581238,,,10.448629,,
2.2508254,,,3.5957642,,
24.011078,,,0.5688708,,
6.4145713,,,0.8726013,,
4.997587,,,1.1202413,,
10.268032,,,1.8972921,,
15.897056,,,5.7919154,,
10.610933,,,5.220809,,
6.997471,,,6.4551997,,
4.462587,,,5.337388,,
0.89535284,,,1.6950605,,
4.646299,,,2.109356,,
12.614049,,,5.912706,,
8.348978,,,2.9469411,,
52.64519,,,0.5876215,,
20.693024,,,0.10952959,,
3.854581,,,0.3510648,,
17.179804,,,8.007934,,
13.683166,,,0.78434575,,
2.636838,,,2.7793555,,
3.7274182,,,11.09511,,
14.298049,,,5.7100863,,
20.807547,,,4.860915,,
13.118544,,,6.631248,,
1.7784545,,,0.2723387,,
1.9703922,,,1.6200233,,
8.193062,,,4.2056317,,
10.146645,,,2.250415,,
15.949529,,,4.8624954,,
2.7184691,,,7.493363,,
15.68361,,,0.774504,,
43.24652,,,3.1501713,,
23.044268,,,3.1577868,,
1.8293695,,,4.922018,,
