5.4413037,
11.10377,
5.225056,
39.371128,
2.7231412,
0.7608332,
6.552594,
7.263793,
0.6487753,
9.814092,
5.5105247,
0.79011965,
5.672342,
1.9112597,
7.0315623,
15.12866,
17.579355,
1.9996173,
5.178173,
12.22638,
2.9941654,
5.950203,
2.0147784,
2.0357025,
6.0541835,
33.58642,
17.313908,
4.34478,
0.033631805,
0.8049171,
5.058428,
5.0763693,
14.982873,
4.5641828,
1.5593994,
2.970067,
20.375792,
