Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
5.8997874,18.834805,21.052439,12.256222,5.4413037,10.2243595,
25.472517,11.881278,40.2704,11.86341,11.10377,4.9773207,
0.53677523,42.212612,13.700429,12.760186,5.225056,1.3056226,
2.3561857,16.625961,2.4832516,5.803777,39.371128,33.749714,
24.670528,12.063603,9.592284,0.50992346,2.7231412,13.191615,
4.2254596,13.156277,32.87512,22.172049,0.7608332,25.616163,
5.4471684,29.386526,25.716066,1.916223,6.552594,5.228944,
13.827621,41.766754,7.4795036,3.5649536,7.263793,5.0295954,
6.680566,6.060032,5.207598,4.34134,0.6487753,0.8515194,
4.3775268,19.91227,10.103215,1.5681297,9.814092,24.548763,
6.0235057,14.300566,28.689287,5.2000885,5.5105247,17.482777,
15.921938,2.7800848,4.642435,2.5892892,0.79011965,16.775581,
26.089352,1.6072884,59.13367,2.2587173,5.672342,4.786202,
5.069137,0.32054502,12.082134,0.60820085,1.9112597,1.5603004,
0.9523417,11.7387495,1.213696,4.0774927,7.0315623,48.767418,
8.60985,30.539602,53.848618,4.134244,15.12866,3.5473745,
17.513836,40.238117,38.803146,4.030847,17.579355,13.24833,
17.188581,12.006328,95.46643,9.588958,1.9996173,10.169525,
9.171289,8.551245,15.739981,3.9204895,5.178173,1.1086074,
9.201652,18.910635,1.9460658,16.309929,12.22638,22.126055,
8.79014,77.716576,1.4277735,1.4076016,2.9941654,1.7778577,
23.141428,12.738408,50.313972,1.855397,5.950203,5.857542,
5.817345,0.3561385,149.48514,4.200657,2.0147784,44.959812,
5.810169,18.342806,13.463433,1.3154286,2.0357025,1.0669827,
17.494284,7.9511213,27.629414,10.649645,6.0541835,6.441954,
6.3585,0.73592764,13.70174,6.3237257,33.58642,24.13199,
30.015158,11.406334,2.0195816,1.7085792,17.313908,15.843577,
5.0584188,1.6717339,13.62711,1.4986852,4.34478,1.7763665,
0.48534805,1.1489377,10.665528,4.802897,0.033631805,1.7953838,
12.42454,19.976004,6.14416,12.427295,0.8049171,15.758937,
37.42739,2.6517081,14.394921,2.5625026,5.058428,1.9571725,
6.548859,0.0843315,10.852875,4.5563254,5.0763693,0.6219129,
5.569115,23.520124,5.1147323,10.447851,14.982873,4.212589,
6.9927597,18.133898,11.752821,2.1918874,4.5641828,26.225512,
3.122051,37.355614,4.1709676,15.449887,1.5593994,22.550858,
11.159415,35.85348,50.53742,4.3078513,2.970067,2.7197518,
0.37324482,3.6607008,22.11907,2.576758,20.375792,1.4282978,
15.300245,,78.127365,11.67112,,4.5945587,
3.757062,,19.301407,6.24481,,0.4118815,
2.819502,,4.3313966,1.1783702,,3.926342,
10.447178,,5.8669195,2.2671552,,13.660384,
2.7380502,,2.9368737,1.0075341,,22.296642,
0.3645984,,68.304184,6.9973507,,0.2998275,
8.403152,,9.818169,3.4711757,,2.8863375,
8.262081,,22.500643,22.456306,,21.63199,
1.4055042,,21.463413,6.6378508,,14.918236,
0.7599681,,27.155733,3.548629,,0.77131796,
13.132725,,5.099936,1.6662568,,8.101847,
25.087036,,6.089024,0.24555688,,3.2849472,
0.3670166,,30.817202,1.251196,,4.6766047,
11.046851,,75.82501,6.3749585,,3.1190693,
6.1009607,,4.177443,0.3890535,,10.6942425,
20.581676,,22.206131,0.7450794,,10.336208,
21.229355,,26.699959,19.987902,,
26.693329,,9.416055,0.45983413,,
13.364951,,2.1767864,1.7268702,,
5.567656,,22.14708,2.0609186,,
70.86852,,,1.3974667,,
17.332518,,,10.4242115,,
23.748102,,,3.743319,,
19.43537,,,1.9177,,
3.3320658,,,0.7679698,,
40.270824,,,0.1282852,,
5.3204145,,,0.27643666,,
0.11433585,,,0.37301663,,
31.110394,,,2.9349325,,
0.2849959,,,7.38235,,
5.7770195,,,4.368323,,
7.3197494,,,5.06952,,
3.9192967,,,4.4240804,,
7.8920135,,,1.7157279,,
6.7086124,,,1.9953672,,
25.087898,,,6.7268114,,
7.1477127,,,2.948748,,
37.271748,,,1.1627998,,
8.206601,,,13.6843,,
6.9390945,,,2.5031674,,
1.5646789,,,1.7104789,,
0.18949829,,,4.162008,,
1.9006544,,,6.4216847,,
4.535351,,,1.7940124,,
4.778868,,,0.64174426,,
10.813494,,,8.427647,,
12.515094,,,5.860958,,
9.614441,,,2.1653013,,
5.122615,,,6.8960385,,
7.68115,,,4.407749,,
0.7979512,,,5.635398,,
11.326479,,,12.231977,,
8.159157,,,4.3475223,,
7.3157015,,,7.033731,,
2.6483238,,,0.5071604,,
0.65935826,,,1.1570374,,
2.7910728,,,6.0206695,,
10.401619,,,1.8794883,,
0.42795953,,,13.219719,,
0.15532403,,,2.0439537,,
0.37725925,,,0.77584404,,
2.7005603,,,1.8335174,,
29.877718,,,0.15117468,,
0.2980179,,,17.277819,,
5.845264,,,3.78595,,
20.731695,,,2.426415,,
19.547798,,,2.231677,,
34.395657,,,7.9843855,,
5.2486115,,,11.019779,,
0.39368328,,,0.9883744,,
0.92148674,,,0.1594634,,
7.62856,,,1.6000675,,
7.9356422,,,2.8809721,,
9.676896,,,8.238195,,
12.279609,,,0.19710538,,
6.4214225,,,0.28640023,,
4.2332144,,,4.181886,,
2.6268594,,,11.710324,,
0.39328825,,,2.6703832,,
2.6063733,,,0.1605534,,
18.561598,,,1.0461127,,
2.0818686,,,0.046182748,,
12.936974,,,3.178355,,
6.4489784,,,3.9728677,,
31.305735,,,7.5881453,,
43.60417,,,3.0700917,,
0.10163801,,,7.4490876,,
20.460697,,,2.328544,,
3.475138,,,12.452699,,
6.0660725,,,0.9813878,,
4.395962,,,2.693462,,
9.342372,,,2.0444033,,
4.780502,,,1.4647859,,
9.197457,,,4.579768,,
27.024494,,,2.1043873,,
1.4495052,,,1.8883016,,
1.4020605,,,0.42616105,,
2.8737917,,,0.32247093,,
1.0057487,,,3.5599527,,
6.441458,,,3.6354544,,
10.172141,,,5.8829126,,
7.416106,,,3.8344996,,
20.795406,,,6.6611886,,
16.858093,,,9.612767,,
7.428891,,,10.117711,,
0.88053596,,,2.369057,,
1.8519486,,,3.1618555,,
2.1882827,,,11.046605,,
17.232199,,,5.317351,,
4.2061496,,,3.2224612,,
0.6685112,,,5.6817546,,
14.282353,,,1.4275144,,
16.476854,,,7.1281486,,
4.6450343,,,11.928018,,
13.434933,,,5.3614187,,
8.559886,,,0.3414053,,
8.5897045,,,0.014727724,,
29.15237,,,0.024946136,,
24.532608,,,3.5303795,,
25.515375,,,6.7128844,,
15.068118,,,15.268374,,
17.449808,,,1.0191972,,
19.713465,,,11.681305,,
22.929075,,,5.2304873,,
0.42329577,,,6.891704,,
27.84142,,,2.5304978,,
7.441946,,,6.1137643,,
1.0538551,,,0.5411963,,
3.432991,,,9.727607,,
52.119854,,,13.780877,,
21.950993,,,0.8568045,,
2.0474827,,,8.114497,,
7.633264,,,0.32362553,,
1.1907603,,,5.2577376,,
3.675515,,,1.8485826,,
4.0477285,,,2.9435027,,
5.6888556,,,10.453827,,
0.5433491,,,1.7296633,,
16.599344,,,0.037189655,,
8.487853,,,0.9717653,,
17.53877,,,8.495604,,
5.433168,,,2.018566,,
8.978279,,,20.854261,,
1.8380921,,,19.563736,,
4.31482,,,0.31577688,,
7.4776616,,,4.448387,,
2.6983266,,,1.9525042,,
1.8083237,,,1.9649105,,
8.518807,,,2.1005168,,
19.180573,,,2.4665923,,
6.8774576,,,0.61879385,,
31.652473,,,3.6680431,,
9.128857,,,1.9860662,,
3.8511276,,,6.836838,,
35.15144,,,6.159622,,
10.486964,,,11.880605,,
6.4358773,,,5.2439876,,
12.086059,,,0.7317748,,
7.682774,,,21.262793,,
0.99899113,,,7.878814,,
12.590126,,,8.692303,,
33.284515,,,9.883129,,
6.4189734,,,0.24421476,,
6.414413,,,0.5088984,,
5.67478,,,5.009578,,
7.403663,,,4.5772324,,
19.419392,,,7.054155,,
29.114552,,,12.269881,,
5.6834474,,,13.320579,,
9.090298,,,4.814656,,
5.121077,,,4.7622104,,
18.649536,,,0.6144666,,
4.1556506,,,7.299768,,
7.8533115,,,5.665616,,
13.176941,,,1.4391801,,
12.009504,,,3.9016593,,
13.004929,,,6.6678324,,
2.7573266,,,0.3857144,,
4.560284,,,2.3707361,,
10.481238,,,1.590941,,
2.258922,,,7.7820787,,
4.4183483,,,5.674495,,
22.001272,,,0.3664829,,
11.02291,,,4.5448785,,
6.4886227,,,10.493823,,
31.594597,,,2.320322,,
36.205647,,,0.24690257,,
3.4379277,,,0.015798582,,
0.22996178,,,1.2655526,,
1.2402868,,,0.82426685,,
4.4203706,,,0.17440854,,
48.923733,,,4.504039,,
5.043407,,,15.680048,,
0.4486082,,,2.6858475,,
21.708023,,,0.19431593,,
9.540319,,,0.7021966,,
11.375582,,,0.014928164,,
0.08591986,,,3.450538,,
20.338875,,,1.4074913,,
7.071223,,,6.002355,,
2.426023,,,2.4244013,,
1.0103712,,,5.714044,,
29.176151,,,0.1108316,,
38.268257,,,0.41711742,,
10.316263,,,2.432624,,
1.016778,,,1.8340082,,
6.1527257,,,3.5423608,,
7.592924,,,0.12546915,,
0.4069859,,,4.619362,,
8.784566,,,13.9081545,,
8.518509,,,3.8785815,,
26.474123,,,2.5199127,,
6.0654736,,,0.5287387,,
8.138407,,,2.242506,,
12.01693,,,4.84383,,
4.643847,,,1.3291838,,
0.4653751,,,5.1669383,,
0.69454175,,,3.4973736,,
2.0196025,,,0.6841613,,
1.5055739,,,1.0676199,,
45.153522,,,9.37886,,
13.939648,,,3.9557505,,
29.337137,,,8.660698,,
5.3976326,,,0.15045297,,
7.0109806,,,3.11335,,
11.381506,,,0.44978935,,
2.5215285,,,4.602443,,
9.142548,,,3.0278902,,
14.683269,,,5.4693875,,
14.288449,,,1.5459825,,
5.415303,,,1.6093878,,
7.1719146,,,0.7631943,,
4.50766,,,0.8114011,,
7.4187026,,,4.257497,,
2.8318596,,,13.39177,,
18.874182,,,2.1972094,,
11.188306,,,0.15391995,,
5.687828,,,15.036312,,
29.262535,,,5.7718883,,
7.853326,,,0.48732206,,
6.200317,,,2.7644885,,
0.25829202,,,6.7250695,,
13.266786,,,10.394524,,
0.08118044,,,15.153255,,
8.123442,,,7.109902,,
8.890789,,,1.5378047,,
9.489508,,,6.7629237,,
1.1928465,,,3.860532,,
3.8750863,,,3.6354084,,
1.817228,,,6.309659,,
16.706575,,,5.681735,,
