Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
4.578683,0.371189,14.17943,8.877194,26.269379,24.579079,
1.8757172,8.648109,21.82644,11.4737,3.527214,15.484911,
6.2258577,9.833097,31.625273,1.1953335,2.6885226,18.483164,
9.993412,2.71989,12.493603,8.707371,19.120226,13.523487,
11.597553,41.8453,59.915466,0.13254188,0.46698967,0.8565299,
7.664119,14.920884,9.5476055,3.4628828,15.04674,1.688894,
16.175781,39.594822,33.935432,0.51668775,8.41121,3.9973342,
2.065263,9.368083,8.612058,15.073821,2.4526143,24.80349,
1.8979237,49.488724,52.93055,9.617441,24.86074,3.6101027,
1.4342872,1.2357874,55.488735,1.1266108,20.342573,1.0645096,
2.023672,3.8098192,9.030782,0.5709127,14.23414,1.3424447,
2.0151474,43.41043,4.9167237,5.845368,12.338535,1.5900577,
3.7709818,3.0681748,0.06457363,0.8708293,2.3621044,11.466402,
13.264901,7.973271,7.378464,2.7248213,0.96074426,1.1612056,
0.9857078,26.25117,12.135027,7.2443113,27.097673,0.97974205,
1.9740355,7.3722563,1.1833785,0.6735222,27.64967,7.2576885,
0.5375295,11.616652,8.150971,4.902903,3.0550122,1.4708549,
9.394944,6.3647976,10.660889,5.946573,2.2959275,2.730328,
5.9031677,1.2501804,5.0402045,4.84108,0.06747831,13.911069,
19.936693,10.085922,50.269062,8.566006,14.866203,15.36859,
36.867134,18.30294,3.8300576,1.6852962,11.295093,10.62789,
15.54947,12.38143,14.007781,5.5300603,6.4256344,7.026565,
1.9079504,1.0709631,8.040695,0.7968485,20.568535,18.293392,
31.33923,26.425282,40.19313,3.779382,12.950973,5.017801,
5.703279,22.40234,1.808424,2.7016766,1.2441475,1.3135017,
5.859422,24.46672,2.803387,6.2097354,27.416393,0.28068677,
21.119642,1.470237,54.005512,2.675856,13.770032,13.530435,
6.6058145,4.4336705,12.160265,10.401292,1.0203098,2.79495,
10.517081,2.9812708,18.099047,1.6072866,12.696731,13.733693,
2.9071362,5.2815757,10.226869,1.1974125,1.8140336,8.560524,
4.845408,39.280556,9.743602,10.505528,10.028197,9.977039,
6.9621496,,2.0527732,7.3341484,,13.163557,
3.4831984,,40.91042,4.5528326,,2.347986,
10.568415,,9.709609,0.5689261,,5.7416763,
21.273607,,38.492474,5.7549386,,9.4486475,
0.88707745,,29.527967,0.5870815,,3.1384094,
24.198318,,27.891893,0.29776797,,4.3818226,
2.5727136,,0.45523533,2.2963254,,
16.540148,,72.6205,3.50369,,
9.503893,,35.188404,5.886279,,
1.9526955,,,13.611941,,
0.44697723,,,0.50786275,,
0.765139,,,2.5628777,,
3.4373944,,,3.2742927,,
11.826801,,,1.8189286,,
6.1179414,,,0.8700919,,
28.527847,,,6.340259,,
29.571323,,,0.016360683,,
0.3855997,,,1.3593932,,
8.051766,,,0.6339387,,
21.1367,,,0.18647382,,
11.270236,,,7.898474,,
9.093272,,,0.060223535,,
10.385659,,,2.8012824,,
0.86523545,,,21.018972,,
0.5217304,,,2.5324643,,
0.030201126,,,14.478069,,
3.563417,,,3.0191646,,
12.87851,,,1.5974964,,
27.466248,,,2.553813,,
7.980561,,,4.5880857,,
4.2403054,,,0.35558122,,
4.2080765,,,2.9711242,,
9.98498,,,3.2350564,,
23.402529,,,1.6850532,,
3.4026728,,,0.15344465,,
39.351295,,,2.3845313,,
26.954582,,,4.501602,,
1.5450071,,,1.9296669,,
35.399708,,,0.876714,,
3.3501859,,,4.6363454,,
6.6527395,,,1.4426955,,
3.8069634,,,2.7737253,,
18.748579,,,3.1080143,,
1.7660577,,,3.9474487,,
2.5646527,,,7.0297437,,
12.850588,,,1.1053882,,
2.5270932,,,1.2569547,,
6.0255094,,,9.911502,,
0.19007553,,,7.9457173,,
10.193151,,,4.020483,,
12.387662,,,3.3169215,,
3.4465601,,,5.605766,,
0.36804906,,,3.5132163,,
11.414653,,,0.22016768,,
3.8228881,,,5.17954,,
0.8714597,,,2.8920312,,
10.331749,,,0.06315186,,
33.933407,,,5.40914,,
3.0042384,,,0.64359087,,
9.288415,,,4.33121,,
2.2731206,,,0.78749615,,
25.117538,,,2.0842423,,
1.8911728,,,1.3838258,,
0.4964338,,,10.246952,,
3.6203077,,,3.195222,,
3.5090866,,,2.230035,,
8.924866,,,2.215737,,
22.347702,,,0.13300739,,
3.774228,,,1.8833872,,
4.831577,,,2.9771585,,
10.7818775,,,0.30100432,,
0.8685724,,,1.5369785,,
