Current Time,Inspector 1,Inspector 2,Buffer 1,Buffer 2,Buffer 3,Buffer 4,Buffer 5,Workstation 1,W1-C1,Workstation 2,W2-C1,W2-C2,Workstation 3,W3-C1,W3-C3 
0,INSCPECTING,INSCPECTING,0,0,0,0,0,BLOCKED,false,BLOCKED,false,false,BLOCKED,false,false
1.21,INSCPECTING,INSCPECTING,0,0,0,0,0,BLOCKED,false,BLOCKED,false,true,BLOCKED,false,false
1.63,INSCPECTING,INSCPECTING,0,0,1,0,0,BLOCKED,false,BLOCKED,false,true,BLOCKED,false,false
18.49,INSCPECTING,INSCPECTING,0,0,1,0,0,BLOCKED,false,BLOCKED,false,true,BLOCKED,false,true
24.59,INSCPECTING,INSCPECTING,0,0,1,0,0,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
27.86,INSCPECTING,INSCPECTING,0,0,1,0,0,BLOCKED,false,BLOCKED,false,true,BLOCKED,false,true
32.69,INSCPECTING,INSCPECTING,0,0,1,0,1,BLOCKED,false,BLOCKED,false,true,BLOCKED,false,true
55.39,INSCPECTING,INSCPECTING,0,0,1,0,1,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
56.1,INSCPECTING,INSCPECTING,0,0,1,0,1,BLOCKED,false,BLOCKED,false,true,BLOCKED,false,true
60.28,INSCPECTING,INSCPECTING,0,0,1,0,1,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
61.7,INSCPECTING,INSCPECTING,0,0,1,0,1,BLOCKED,false,BLOCKED,false,true,BLOCKED,false,true
62.46,INSCPECTING,INSCPECTING,0,0,1,0,1,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
67.86,INSCPECTING,INSCPECTING,1,0,1,0,1,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
67.9,INSCPECTING,INSCPECTING,0,0,1,0,1,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
68.08,INSCPECTING,INSCPECTING,0,0,1,0,1,BLOCKED,false,BLOCKED,false,true,BLOCKED,false,true
77.59,INSCPECTING,INSCPECTING,0,0,2,0,1,BLOCKED,false,BLOCKED,false,true,BLOCKED,false,true
79.78,INSCPECTING,BLOCKED,0,0,2,0,1,BLOCKED,false,BLOCKED,false,true,BLOCKED,false,true
99.2,INSCPECTING,BLOCKED,0,0,2,0,1,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
105.51,INSCPECTING,BLOCKED,1,0,2,0,1,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
109.13,INSCPECTING,BLOCKED,0,0,2,0,1,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
112.05,INSCPECTING,BLOCKED,1,0,2,0,1,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
119.28,INSCPECTING,BLOCKED,0,0,2,0,1,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
121.85,INSCPECTING,BLOCKED,0,0,2,0,1,BLOCKED,false,BLOCKED,false,true,BLOCKED,false,true
130.49,INSCPECTING,BLOCKED,0,0,2,0,1,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
131.61,INSCPECTING,BLOCKED,1,0,2,0,1,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
132.84,INSCPECTING,BLOCKED,0,0,2,0,1,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
133.1,INSCPECTING,BLOCKED,1,0,2,0,1,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
137.65,INSCPECTING,BLOCKED,1,0,2,0,1,WORKING,false,WORKING,false,false,BLOCKED,false,true
146.57,INSCPECTING,BLOCKED,1,1,2,0,1,WORKING,false,WORKING,false,false,BLOCKED,false,true
146.93,INSCPECTING,BLOCKED,1,0,1,0,1,WORKING,false,WORKING,false,false,BLOCKED,false,true
146.94,INSCPECTING,INSCPECTING,1,0,2,0,1,WORKING,false,WORKING,false,false,BLOCKED,false,true
147.43,INSCPECTING,INSCPECTING,0,0,2,0,1,WORKING,false,WORKING,false,false,BLOCKED,false,true
148.87,INSCPECTING,INSCPECTING,0,0,2,0,1,BLOCKED,false,WORKING,false,false,BLOCKED,false,true
160.44,INSCPECTING,INSCPECTING,0,0,2,0,1,WORKING,false,WORKING,false,false,BLOCKED,false,true
161.82,INSCPECTING,INSCPECTING,0,0,2,0,1,BLOCKED,false,WORKING,false,false,BLOCKED,false,true
167.23,INSCPECTING,INSCPECTING,0,0,1,0,1,BLOCKED,false,BLOCKED,false,true,BLOCKED,false,true
179.34,INSCPECTING,INSCPECTING,0,0,1,0,1,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
185.52,INSCPECTING,INSCPECTING,0,0,1,0,2,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
189.47,INSCPECTING,INSCPECTING,0,0,1,0,2,BLOCKED,false,BLOCKED,false,true,BLOCKED,false,true
191.36,INSCPECTING,BLOCKED,0,0,1,0,2,BLOCKED,false,BLOCKED,false,true,BLOCKED,false,true
191.65,INSCPECTING,BLOCKED,0,0,1,0,2,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
193.05,INSCPECTING,BLOCKED,1,0,1,0,2,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
193.51,INSCPECTING,BLOCKED,1,0,1,0,2,WORKING,false,WORKING,false,false,BLOCKED,false,true
196.21,INSCPECTING,BLOCKED,0,0,1,0,2,WORKING,false,WORKING,false,false,BLOCKED,false,true
201.03,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
204.43,INSCPECTING,BLOCKED,1,0,0,0,2,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
205.29,INSCPECTING,BLOCKED,1,0,0,0,2,WORKING,false,WORKING,false,false,BLOCKED,false,true
207.06,INSCPECTING,BLOCKED,1,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
210.66,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
211.42,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,false,false,BLOCKED,false,true
240.01,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
