Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
71.28069,10.155279,13.720817,11.187729,2.425652,2.0906692,
7.820005,31.221685,2.3109453,4.4180536,48.45718,1.1889338,
6.1649694,10.064745,30.110909,0.29854977,3.4013698,4.8260984,
1.8463616,20.832563,10.0182295,10.015644,3.448314,6.4105663,
4.3014817,2.2600586,15.456472,1.0393859,30.542034,2.9514987,
23.078463,4.5379725,84.18683,4.202531,6.2784185,0.18644257,
5.669217,8.2930975,61.81196,1.2168831,2.3655834,3.2745829,
2.3131151,2.2966166,2.2710526,1.4070662,7.6522093,3.3714213,
1.0807543,4.301103,2.046847,6.836829,8.683435,7.0242777,
13.278878,0.29494265,4.8538647,0.5867445,5.1442423,5.995994,
0.5882016,0.16494831,24.64873,0.6729202,2.7767036,6.5974584,
1.8404921,5.1959643,0.28598723,1.9058207,1.7490839,0.18977126,
17.008108,3.509737,8.447045,1.362226,15.50665,1.8943152,
4.0682325,15.132571,53.557827,1.0131639,11.013118,22.04109,
16.592743,33.976055,22.586227,0.0056353253,3.7016027,1.8797078,
0.54981184,45.171,6.8283863,0.228051,1.8443726,7.522891,
25.492409,1.9542528,2.8130803,4.987663,0.37674227,19.179663,
4.170578,1.7778213,31.962345,3.1868858,19.969751,1.0895312,
0.7639552,5.764708,52.41969,5.595164,34.77552,2.648272,
2.346082,18.445688,18.460394,2.5562136,3.525673,1.8322048,
0.86901486,20.460361,30.61061,3.708894,12.529307,5.839412,
2.483708,12.449223,4.168136,1.5138416,22.916494,2.523826,
2.966376,12.078519,29.010115,5.153041,20.476053,2.1399097,
14.289227,18.453548,77.538185,4.67774,32.307465,2.3849776,
22.780687,14.786765,23.180984,4.2817626,0.32319728,6.1922135,
10.337843,4.655101,21.71604,2.166849,9.194948,0.54722106,
15.69777,2.0365357,9.247933,11.059912,5.074491,3.2013109,
15.159703,20.639503,13.169942,6.481798,4.0617175,5.047865,
33.945656,16.25577,20.104742,3.1959043,15.380521,10.275294,
7.899029,20.5577,5.8212132,5.908943,8.691653,26.794209,
2.2208648,2.0136151,10.228967,5.6630144,3.576104,0.29716128,
8.313509,0.88181645,8.368279,0.17197353,2.2990093,4.2517037,
4.839758,13.965846,8.166191,2.8748188,15.368909,16.370068,
6.663975,0.2828806,7.7118397,1.515803,9.966789,3.2882547,
8.571989,2.1250608,17.288565,0.6965306,0.2963652,15.478572,
2.0407004,11.349973,12.416548,8.867222,2.1917226,0.29368165,
7.206482,34.693775,7.083129,2.1136212,4.4398603,66.020294,
0.9028413,1.382444,1.8117938,0.010131009,38.487167,
6.701527,44.26212,36.837326,5.664328,1.4753817,
9.598062,3.8050141,48.145782,0.6515007,47.582485,
4.7847457,23.8441,5.372126,3.31788,6.179247,
7.386269,34.870354,,10.523373,1.9489747,
3.9846377,34.224804,,15.782347,5.868537,
13.922758,8.141824,,3.3418443,6.274597,
11.597934,3.2653341,,1.9058249,5.040813,
16.261,16.187237,,2.575483,32.119625,
5.967559,24.052626,,1.0072181,11.499933,
5.805794,11.768619,,1.188221,1.5888674,
5.7345695,15.103432,,2.7752602,2.8345733,
47.620304,1.8455011,,5.656619,5.209543,
9.721206,32.97012,,8.324144,1.3142042,
8.939248,11.631706,,4.544767,49.94952,
4.3018894,28.000032,,1.8549992,16.844294,
16.689484,,,27.228622,,
0.10253522,,,4.4004197,,
27.566645,,,12.71218,,
21.976357,,,5.350115,,
15.504708,,,8.400721,,
4.49032,,,29.178192,,
15.461688,,,19.11673,,
8.029437,,,13.1561575,,
22.0872,,,0.7345572,,
16.216524,,,0.21580856,,
3.3128133,,,3.2139173,,
6.519879,,,1.7079353,,
5.8565683,,,7.0627913,,
1.6379846,,,5.6221714,,
7.3512535,,,6.8829365,,
7.0067782,,,18.480768,,
10.691331,,,0.7745894,,
10.899035,,,0.36736593,,
1.6020714,,,6.589417,,
19.187828,,,4.7162623,,
7.778624,,,2.3272433,,
0.40323147,,,6.7726154,,
15.042862,,,1.6445712,,
4.218792,,,3.6656916,,
4.0131397,,,7.61356,,
1.5070026,,,1.4863425,,
1.7996652,,,1.9705927,,
1.2590839,,,2.719324,,
7.199857,,,2.3264277,,
37.300232,,,1.7971486,,
13.385162,,,0.45499167,,
10.408843,,,2.4211183,,
15.002237,,,2.3143504,,
14.624284,,,8.314695,,
16.269804,,,1.8583148,,
12.501992,,,0.34098887,,
8.89135,,,1.9262782,,
1.4761872,,,8.918651,,
1.7010502,,,16.303495,,
0.44268182,,,4.1338744,,
8.160703,,,9.255191,,
1.5945823,,,0.9252833,,
18.924377,,,1.4622248,,
0.37782592,,,5.335017,,
5.7128816,,,5.938214,,
29.913797,,,3.7555456,,
1.8742507,,,3.4430096,,
2.0062866,,,4.709415,,
17.959887,,,2.265274,,
0.3434909,,,4.73925,,
7.496213,,,6.088944,,
9.052539,,,4.4909377,,
4.0688863,,,3.5810244,,
12.25187,,,2.4116735,,
5.7623367,,,2.4848294,,
17.98422,,,6.6554837,,
22.619987,,,1.3868506,,
1.9220389,,,5.1060004,,
4.9251304,,,3.5311825,,
6.808273,,,2.7834496,,
12.840237,,,1.784188,,
6.491379,,,3.9063482,,
2.2389832,,,1.0978283,,
31.457275,,,2.240422,,
27.309856,,,2.5845885,,
4.4551654,,,4.350994,,
13.646035,,,2.996879,,
17.40393,,,11.6653185,,
64.48971,,,1.2547916,,
6.4496355,,,1.7413929,,
21.81725,,,7.8950887,,
13.515045,,,0.20254709,,
17.134521,,,4.135949,,
1.6567965,,,4.2910986,,
14.617291,,,18.47544,,
45.17314,,,0.9046363,,
11.140518,,,2.9493742,,
13.153776,,,10.656743,,
8.059299,,,2.3894944,,
18.034416,,,3.6888266,,
2.27302,,,0.09871985,,
2.460924,,,9.614554,,
6.6241517,,,16.699492,,
1.3102918,,,16.71399,,
6.2790275,,,4.1427045,,
14.274248,,,7.6792383,,
5.1794496,,,2.0346572,,
11.575859,,,3.1093137,,
8.254105,,,13.838525,,
6.851618,,,2.6942825,,
12.71017,,,3.0672512,,
6.747172,,,2.424103,,
13.588572,,,1.1185652,,
18.583523,,,0.23546574,,
10.245098,,,1.2276106,,
1.3197042,,,5.618803,,
43.018867,,,3.0322032,,
3.2843716,,,0.967942,,
6.9559727,,,6.849419,,
1.4206282,,,7.5277305,,
9.249545,,,5.5930123,,
4.6563406,,,2.064817,,
27.666988,,,5.0441203,,
50.51194,,,2.0430648,,
1.5481051,,,3.7695272,,
13.292071,,,0.6570156,,
18.61703,,,1.6755439,,
15.03956,,,9.181399,,
11.3777,,,0.6189059,,
29.463446,,,7.620956,,
15.224056,,,0.08761457,,
8.40769,,,2.2974312,,
9.370633,,,4.621608,,
0.29268253,,,8.542025,,
8.628189,,,7.074279,,
8.000966,,,11.390455,,
0.79238474,,,0.6360368,,
37.140812,,,2.326763,,
51.60547,,,0.60850406,,
9.683185,,,7.134204,,
6.204435,,,1.0422361,,
7.0777607,,,0.44480327,,
15.333729,,,1.9934063,,
1.6762835,,,2.2968428,,
34.382797,,,6.5502605,,
17.995998,,,1.2835896,,
6.0610766,,,4.2487407,,
1.0003483,,,21.58961,,
0.40521637,,,2.131765,,
9.073227,,,0.24550565,,
11.251932,,,1.67756,,
0.3685327,,,12.469605,,
24.50895,,,4.8933196,,
24.505955,,,1.1949866,,
2.20957,,,1.5886253,,
9.28772,,,0.8144008,,
13.583781,,,0.44733313,,
0.036625896,,,5.925133,,
26.437971,,,0.8901373,,
10.126947,,,4.1273394,,
0.9340508,,,2.0280042,,
9.24386,,,0.22478078,,
9.55251,,,11.6905985,,
20.03173,,,3.1854076,,
1.4001415,,,5.338646,,
1.259636,,,5.2756457,,
3.9096506,,,3.9490242,,
18.694551,,,3.7406807,,
0.6726213,,,7.001899,,
3.0500128,,,1.0853447,,
14.125674,,,4.212489,,
12.228594,,,10.205827,,
15.973346,,,4.4303946,,
0.69505537,,,6.7059245,,
0.41563246,,,0.8971869,,
24.636068,,,3.589816,,
7.7904825,,,0.9700845,,
9.433785,,,5.87244,,
14.623063,,,6.7736373,,
0.779751,,,2.7874203,,
44.923428,,,2.7198918,,
5.730386,,,16.318829,,
5.5896745,,,1.1676375,,
6.206734,,,4.7734833,,
2.3033118,,,1.0612495,,
19.234926,,,16.37465,,
6.950395,,,0.59987354,,
0.9540772,,,0.8815243,,
15.151654,,,0.81127644,,
6.4869037,,,2.9846518,,
12.616553,,,1.7933192,,
3.3757033,,,10.682655,,
9.64769,,,5.090662,,
8.338664,,,6.501508,,
3.1447458,,,3.0851874,,
11.439407,,,9.346142,,
16.03194,,,17.541822,,
13.599324,,,4.387416,,
3.9965205,,,6.670229,,
0.2920773,,,0.3374089,,
2.0230746,,,1.4552716,,
5.141756,,,1.676224,,
15.045725,,,0.16211326,,
5.845018,,,0.18728238,,
2.7282937,,,11.408404,,
1.6083841,,,2.3932838,,
6.12686,,,2.3873518,,
30.68928,,,1.9733973,,
9.20531,,,0.36362165,,
7.1605783,,,7.4508867,,
0.62942106,,,0.07086486,,
31.958902,,,9.650358,,
2.7830567,,,1.5450945,,
8.468448,,,2.0662105,,
21.080679,,,0.27813452,,
4.875396,,,5.053233,,
24.174524,,,0.71328163,,
28.47446,,,0.09913765,,
2.9466782,,,0.39261112,,
37.64595,,,5.499748,,
24.017036,,,2.222839,,
6.436089,,,1.5453494,,
0.59791714,,,4.330141,,
6.2916994,,,0.36353195,,
8.401131,,,3.7438018,,
1.526779,,,3.0166283,,
17.005259,,,3.6561918,,
8.677473,,,3.1511762,,
1.8641176,,,2.6702862,,
5.1400785,,,0.040998213,,
16.864985,,,2.146779,,
7.800857,,,2.3647645,,
13.334822,,,1.078729,,
4.495516,,,8.773197,,
8.439675,,,0.78815335,,
