1.6611253,
2.426709,
21.648106,
12.50057,
7.7315974,
8.231259,
7.4431725,
19.355646,
5.4185195,
1.8046451,
0.15338643,
0.12976274,
8.058831,
7.8583093,
10.50506,
24.08291,
2.3117955,
8.158043,
7.5385485,
4.0307302,
2.962134,
11.99095,
26.949743,
4.843735,
7.027316,
5.342959,
9.080222,
3.181734,
38.9134,
0.5201651,
3.163363,
9.292075,
8.548686,
2.5129893,
0.17062698,
6.364319,
5.686467,
14.588367,
3.098719,
2.3910754,
15.2129965,
0.6649991,
4.813648,
12.186844,
0.6564709,
13.075953,
2.99517,
24.19094,
0.22620659,
4.6462502,
21.553476,
1.189022,
7.242162,
14.469276,
11.278417,
1.7428584,
6.8756022,
9.377212,
7.8315372,
13.822311,
5.994591,
16.071907,
9.769122,
4.669027,
26.34938,
8.1896515,
22.619753,
1.8348199,
3.296375,
1.1625437,
2.8082418,
27.493963,
19.69614,
24.653654,
16.068968,
12.029583,
8.289159,
12.652851,
1.8671913,
4.791534,
13.872758,
12.485719,
1.3268168,
14.240587,
40.34109,
10.026254,
11.83138,
11.027285,
6.085361,
12.688213,
1.7375927,
17.063433,
0.0331408,
8.830075,
24.531435,
7.3613667,
4.2452416,
1.2865332,
5.9345136,
4.241768,
15.378359,
8.505216,
1.195744,
5.2885246,
12.336623,
18.607225,
6.033921,
18.829107,
14.101129,
25.576868,
10.0153675,
5.8315997,
5.4686384,
3.3748198,
3.4908724,
3.040136,
1.4674902,
1.0705829,
5.9336014,
3.36141,
4.434382,
2.5828333,
12.483728,
4.427521,
1.1568261,
16.498066,
8.699016,
14.405899,
4.8030534,
0.4003517,
3.0527499,
30.782154,
13.723736,
0.90004086,
7.14444,
5.75659,
7.709775,
20.584042,
5.867948,
2.3339221,
8.37485,
1.9109904,
15.839513,
1.4739071,
12.313081,
5.9512825,
9.2600765,
1.5856544,
37.092255,
19.570728,
18.624977,
28.01917,
16.613562,
42.57906,
2.056223,
1.3332847,
12.691711,
0.0991488,
3.0174015,
7.020844,
7.0678363,
2.0563638,
12.270467,
14.079463,
0.6137288,
7.736953,
16.238235,
7.113818,
5.146612,
3.2731578,
19.696463,
1.0520679,
29.924957,
9.799369,
0.51944846,
0.19802488,
17.600761,
8.288279,
3.751618,
1.5225445,
5.583624,
0.8075933,
4.856745,
5.3660517,
5.1790843,
19.754023,
22.160849,
1.655255,
12.698946,
1.0711526,
2.195402,
5.8450828,
30.308077,
3.5939658,
20.091623,
2.5526667,
18.154259,
65.806206,
0.060316693,
1.3067843,
10.622744,
5.2686067,
1.1316087,
11.373379,
3.2464194,
0.14079711,
15.843023,
11.203504,
12.603822,
13.787935,
2.949085,
3.7242987,
6.9744487,
6.2913156,
1.2881377,
8.041309,
10.563018,
7.8088474,
23.32577,
4.5010366,
9.490899,
8.873706,
13.326356,
23.354399,
7.638098,
2.1346097,
42.39154,
15.038503,
63.9107,
2.8121126,
2.758205,
14.36618,
11.163408,
5.1404333,
0.0666707,
6.7336183,
9.675059,
27.480246,
0.25133422,
11.191492,
16.394918,
4.8416967,
6.0031404,
0.6602985,
22.075516,
18.02849,
40.438084,
16.475233,
25.112257,
0.9930961,
1.5357121,
42.063484,
19.911133,
7.070749,
7.9452567,
5.0310254,
15.396323,
6.4842362,
13.411928,
6.3120074,
2.290193,
6.7441096,
1.8251591,
17.947245,
5.5146427,
4.827069,
1.4989454,
10.655087,
8.700673,
2.8493345,
10.157069,
9.905903,
0.14529656,
28.950302,
4.752866,
10.200838,
4.5928764,
1.1096345,
19.999945,
9.897985,
31.702766,
11.927817,
5.450014,
3.8274128,
7.5907707,
6.893894,
0.95768464,
18.704092,
1.5067306,
4.1486087,
16.770819,
40.54487,
1.4380296,
3.879696,
1.8250868,
4.5121903,
3.4506435,
8.357572,
28.671322,
35.03789,
0.90123695,
8.504444,
4.5071297,
8.295708,
5.527903,
10.593896,
5.364687,
4.0267897,
7.929598,
33.700874,
0.542204,
1.6166245,
5.6315093,
25.33016,
