15.75069,
3.3119876,
24.03477,
2.9907575,
12.101675,
22.526628,
3.9512389,
13.583437,
1.8023236,
2.46589,
6.058193,
42.322414,
4.543774,
7.558063,
15.786893,
0.31961885,
8.116308,
6.441172,
3.900554,
3.2320151,
10.705577,
6.50177,
11.058387,
18.974829,
1.0523254,
8.376203,
10.012792,
34.077293,
13.282568,
1.4132682,
4.986832,
2.5332193,
3.1160386,
11.974902,
18.813486,
1.3369013,
6.756368,
12.231225,
13.04331,
7.883862,
3.9011674,
10.480892,
