6.934306,
23.152786,
7.7921343,
14.074921,
7.746318,
10.346384,
6.600034,
4.0167055,
9.409076,
0.35441747,
2.4504266,
5.1948767,
0.24156162,
39.921238,
11.192601,
0.7884487,
11.458278,
9.171544,
5.8823705,
20.685629,
23.959255,
11.376722,
17.263538,
6.0866866,
7.5492353,
0.7936951,
18.085537,
2.4019182,
7.4591002,
42.417274,
5.100695,
7.1047473,
18.291096,
10.945717,
2.982492,
37.822342,
0.76824033,
0.16617677,
8.1432495,
2.6324072,
1.7084703,
11.714943,
19.46268,
27.252779,
5.5669456,
6.7665763,
12.651511,
39.23228,
4.111648,
31.026695,
23.3072,
11.437875,
14.416619,
9.450986,
16.19524,
17.120481,
1.1290025,
1.7299787,
19.791084,
9.17205,
23.580551,
10.433696,
17.330652,
9.140216,
17.003773,
2.8931603,
12.727783,
1.5324805,
1.6932186,
31.18246,
11.52862,
10.091126,
11.8137,
9.037081,
19.036428,
5.973048,
7.625667,
40.069744,
20.19097,
6.6844153,
17.33234,
4.3770266,
0.6780855,
14.347867,
18.571758,
2.3460672,
7.0523186,
6.1495156,
7.101953,
1.9487691,
3.2467995,
3.9893472,
0.43728626,
1.9900359,
14.3255415,
1.5255114,
5.073234,
2.4510398,
3.2682002,
8.355571,
0.16977155,
15.268116,
0.7487382,
2.3183782,
24.757656,
9.243768,
20.1116,
4.8314757,
1.278881,
2.7700288,
29.72531,
3.2030754,
0.7106181,
34.376877,
27.100779,
0.02618465,
30.331356,
1.9622395,
0.2989113,
11.239839,
1.4106581,
1.0976993,
13.21532,
3.543292,
30.545643,
6.541857,
5.8753953,
4.548167,
6.966726,
8.035832,
10.975208,
33.791286,
14.20431,
1.2101101,
13.431403,
1.7276129,
8.669271,
0.9653613,
1.4095228,
0.33002412,
9.820894,
2.0924544,
25.924065,
22.732706,
8.813359,
5.922262,
21.24455,
17.070707,
20.17751,
13.694631,
1.2244655,
24.176926,
14.83349,
4.224026,
23.644505,
12.364887,
9.362619,
25.774942,
22.76354,
14.551291,
28.851494,
15.208889,
0.44539678,
2.0072,
39.04687,
13.396466,
10.682893,
9.51069,
26.224483,
1.1317912,
3.3131747,
39.91483,
15.795026,
13.651239,
1.0976362,
3.0431213,
0.56357217,
10.005381,
7.9500866,
11.487459,
1.2847984,
10.068491,
1.4678522,
5.0831146,
31.76373,
24.451702,
15.241586,
5.05985,
28.558033,
19.251356,
11.554132,
17.893654,
3.3549135,
4.4541903,
0.5282674,
9.057737,
2.0099604,
7.3138075,
1.0048513,
3.3416104,
7.747347,
7.4526544,
4.0598693,
1.9661397,
5.33247,
9.870066,
16.151535,
4.12602,
15.035325,
5.2783217,
2.8553507,
6.163401,
1.8757956,
63.33439,
38.726757,
14.013331,
6.935887,
8.723512,
15.147097,
10.792831,
8.618132,
12.042848,
14.020074,
9.273961,
28.118582,
13.960957,
53.543037,
38.24479,
33.69942,
1.8817724,
5.016253,
55.618446,
13.448144,
22.526018,
5.873964,
3.8013494,
3.93707,
16.34439,
15.267964,
6.4442196,
25.808392,
36.696022,
7.008645,
11.55499,
2.816313,
16.290625,
1.2375098,
1.8890803,
3.633447,
3.2119532,
5.5196757,
38.0684,
8.178685,
7.1891694,
36.702553,
9.859738,
2.9356854,
14.958044,
0.012257295,
2.6908734,
32.694603,
1.3024099,
10.759326,
5.3761153,
4.745167,
5.9957485,
16.528849,
21.017773,
5.5399528,
28.464228,
2.4119143,
22.47663,
11.545878,
1.4119126,
0.5798068,
6.2078404,
8.355639,
45.076847,
6.0268116,
10.585475,
4.501455,
6.258969,
23.571545,
3.6644802,
26.2729,
3.1700993,
16.519537,
18.6794,
18.927551,
12.451498,
5.814912,
3.9754245,
12.532966,
0.37111628,
1.2879272,
7.2058964,
2.9796782,
9.847561,
3.3464174,
5.4580774,
0.3350612,
5.929939,
5.64168,
18.824434,
3.2892718,
0.4024535,
1.1852688,
6.594748,
3.771379,
4.0976405,
5.3309884,
10.484569,
0.6159714,
16.76756,
1.2490486,
1.9646007,
4.8648844,
7.229489,
7.252595,
21.351665,
19.927473,
10.076151,
1.3657522,
1.9761227,
0.9686154,
9.286598,
6.126764,
5.8776183,
17.405922,
15.433403,
2.3752685,
7.952625,
3.1919906,
7.2229238,
0.52932256,
20.731577,
14.803988,
0.27913892,
36.201862,
9.108781,
28.839973,
35.554653,
19.563469,
22.019236,
9.363391,
15.323464,
10.394868,
5.9705043,
8.863264,
12.999613,
10.664337,
2.2556863,
8.110069,
7.005172,
44.83077,
21.269777,
20.444159,
23.059225,
7.4368553,
0.84279984,
8.217996,
7.9104786,
25.157183,
1.1887672,
12.662564,
16.756556,
1.2484887,
14.928537,
17.226984,
19.161163,
23.205242,
6.9399195,
2.6287675,
8.463932,
2.034348,
10.167046,
15.280808,
8.442968,
1.49385,
18.886236,
11.6765585,
1.1868734,
1.0218914,
12.74711,
12.85721,
6.8822184,
4.9893427,
11.651705,
10.486281,
0.83408785,
2.9156988,
23.734106,
10.392795,
2.1841898,
5.8613834,
1.8046112,
0.98469543,
1.8428692,
6.013311,
11.607944,
1.8054954,
27.788044,
6.116728,
45.04469,
10.181642,
3.0235658,
2.6946645,
32.81181,
18.803486,
23.559147,
15.531534,
1.2188935,
7.044184,
1.5965585,
3.0749185,
2.7385318,
7.5135837,
0.840969,
20.021496,
5.4026456,
46.301212,
10.086916,
35.926983,
8.840748,
3.958427,
16.200083,
26.442633,
0.28514695,
4.8759246,
18.803621,
65.069595,
18.430824,
1.7079586,
2.289249,
31.563154,
4.5506,
6.3135004,
1.820017,
5.9266605,
10.411656,
16.086617,
3.1723592,
0.318866,
0.38722423,
19.281876,
5.049155,
22.325409,
5.2629805,
1.3682693,
4.7137227,
11.850081,
11.210507,
0.64229107,
17.262196,
14.266122,
24.815302,
7.527856,
3.9520216,
3.2944841,
2.2799344,
13.154891,
17.662855,
9.626478,
6.47184,
