30.153585,
5.289855,
14.099543,
6.9294076,
37.500137,
15.710085,
17.010546,
16.502106,
22.06732,
7.7525334,
23.17831,
4.273566,
9.470638,
3.0845058,
8.8313265,
8.137393,
6.2511706,
14.668857,
11.005233,
2.500196,
22.460518,
14.733197,
25.929104,
3.2234879,
8.725604,
18.596428,
39.115948,
4.879094,
2.623657,
21.318945,
0.5873369,
20.13643,
6.258334,
13.104743,
13.923296,
0.94783056,
18.915648,
23.726772,
5.150583,
33.2213,
64.4721,
2.8872213,
14.62744,
6.4419518,
18.64402,
4.6438274,
31.972908,
26.044195,
26.246826,
