Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
0.7023753,30.153585,53.620426,4.2800665,2.9127388,12.9211445,
2.946619,5.289855,7.021511,2.059653,3.3213897,3.971652,
0.7792824,14.099543,9.783708,1.3958848,5.8873644,3.6053557,
13.080614,6.9294076,25.894459,0.66152817,11.610763,1.470545,
3.1332753,37.500137,15.793961,0.7260611,16.240747,0.6656706,
16.749704,15.710085,19.867031,2.4905663,12.319917,23.573383,
1.5874547,17.010546,6.6449814,1.5128896,4.020661,5.0509467,
9.824504,16.502106,20.094501,1.2652867,0.6926692,1.461088,
15.107899,22.06732,15.295044,1.732953,26.520283,4.7936316,
2.7943897,7.7525334,8.233434,5.1370263,2.866205,18.795721,
3.5206203,23.17831,12.21868,1.9047327,0.9537053,4.296563,
0.21905844,4.273566,10.921767,6.0292087,5.734391,10.393038,
8.883194,9.470638,1.6557428,1.133786,3.1438148,5.129862,
4.907832,3.0845058,35.535828,0.03916855,40.20509,5.978519,
3.7955596,8.8313265,12.535321,19.71324,2.1972053,6.8131714,
1.2807385,8.137393,8.675477,13.2209015,28.17268,0.7104364,
3.4612968,6.2511706,18.430052,6.9610744,27.22785,29.99968,
1.3790281,14.668857,38.389828,5.118904,4.054403,3.3297842,
1.6179127,11.005233,13.807614,14.833156,23.326323,16.754416,
1.0282657,2.500196,18.441534,2.8803031,21.020048,14.171272,
7.2848377,22.460518,25.431702,2.9201458,0.024085479,9.075791,
21.021372,14.733197,23.496271,0.6865389,9.502281,1.6405534,
6.5203223,25.929104,3.4642677,0.25579,5.1942787,30.555407,
23.39709,3.2234879,2.3879304,2.309835,3.5105631,3.33265,
13.402796,8.725604,17.129242,5.7301555,0.55362433,8.342544,
4.1763363,18.596428,11.243556,2.7174797,10.139166,21.417933,
0.39515454,39.115948,51.370914,1.6423347,10.066222,9.320426,
8.2579365,4.879094,42.18736,3.009009,24.152872,14.110004,
7.2433496,2.623657,13.763024,1.2442933,11.032857,3.0975459,
19.826824,21.318945,3.0940428,1.6292672,33.53597,6.3064733,
0.16753384,0.5873369,2.5374863,1.7170523,5.1746945,1.6807514,
2.7847555,20.13643,34.48618,2.8709562,11.89636,15.12282,
20.194101,6.258334,0.6681239,0.8399572,3.3156674,10.0289345,
6.0504465,13.104743,5.1074185,2.2270234,24.203611,11.942217,
15.800641,13.923296,16.100676,5.8873434,11.983269,14.054212,
6.0997233,0.94783056,48.24261,0.9593253,1.2330045,12.146116,
20.94823,18.915648,31.253906,0.8284641,3.7800632,8.752188,
4.213586,23.726772,3.7852733,2.3389468,19.746735,4.7964106,
36.89901,5.150583,0.41306776,8.529677,28.350325,8.952501,
13.408709,33.2213,2.7328682,7.2689557,27.836563,22.232857,
11.147442,64.4721,17.676292,5.900346,3.8341646,4.157539,
27.040663,2.8872213,7.080326,2.0444586,32.44354,20.689028,
3.1478267,14.62744,9.23611,3.6030533,5.239571,0.49136564,
8.036443,6.4419518,5.2190046,6.0405464,8.35416,7.468168,
18.297956,18.64402,25.55913,0.7020537,2.8752398,1.2981613,
0.19585153,4.6438274,2.8972988,3.1454074,0.10785315,9.240228,
13.783554,31.972908,46.938206,2.0827167,,20.469158,
6.891491,26.044195,8.588344,8.480274,,0.16888109,
16.6942,26.246826,3.0473962,6.721883,,1.6871593,
39.428513,,2.05112,4.9364414,,13.6155405,
4.2724576,,23.559458,0.8764172,,12.9661045,
13.260692,,1.284289,4.4595137,,
21.271822,,0.71651995,2.0711634,,
12.080788,,7.5505805,1.3496653,,
1.5445248,,19.335411,3.288307,,
0.0063832016,,,0.27261183,,
21.455853,,,4.6846714,,
0.025201198,,,10.365948,,
8.392085,,,10.793426,,
6.763242,,,2.6182094,,
1.6144532,,,16.431639,,
4.182467,,,3.4822762,,
18.843508,,,0.47370285,,
0.13911815,,,8.733102,,
1.6983134,,,1.7739027,,
6.1635656,,,9.056567,,
9.1064005,,,2.244388,,
0.6891064,,,2.361912,,
25.93555,,,5.5862894,,
8.545648,,,2.479225,,
9.818065,,,3.0999804,,
18.933846,,,0.79404575,,
11.2796,,,0.6783489,,
0.40460518,,,1.5458949,,
10.114967,,,0.29570493,,
16.19399,,,8.319312,,
14.469698,,,0.56309164,,
6.417216,,,13.345554,,
24.39263,,,1.8215004,,
19.35246,,,1.1375109,,
7.6750917,,,1.4932032,,
0.64992285,,,9.684415,,
0.8382957,,,3.3249857,,
10.456929,,,3.3906856,,
3.9430306,,,2.713045,,
4.3652377,,,1.750576,,
1.4411008,,,10.572292,,
12.258798,,,2.8069217,,
9.999814,,,0.5888926,,
2.1860218,,,5.6893144,,
17.863564,,,8.369909,,
0.33239922,,,2.8464901,,
12.608279,,,5.5238576,,
26.579779,,,0.10546485,,
14.815183,,,3.1135442,,
3.0937557,,,2.2779038,,
1.3261867,,,1.1708173,,
4.1470165,,,0.45818648,,
1.1965152,,,7.531486,,
5.4406033,,,6.5152535,,
8.432873,,,2.8601873,,
2.3075407,,,4.4353776,,
0.7078863,,,22.135485,,
26.873625,,,17.655987,,
10.416224,,,2.1981428,,
2.6693807,,,3.4145951,,
21.263859,,,5.095664,,
12.499522,,,8.673458,,
5.0703983,,,17.192871,,
17.238165,,,0.40433344,,
8.109469,,,0.21880071,,
2.7422206,,,15.342861,,
4.5029626,,,2.6745613,,
0.80321777,,,13.344673,,
10.009413,,,0.12016899,,
10.633832,,,10.710091,,
1.6663052,,,1.4833044,,
17.818983,,,7.0588336,,
10.6076975,,,13.367919,,
7.8854165,,,3.3558543,,
1.1727794,,,5.1567497,,
65.89344,,,7.634208,,
6.9737597,,,1.0282377,,
3.125495,,,7.5294366,,
4.987455,,,6.084216,,
19.094624,,,11.104252,,
2.852523,,,1.8929145,,
8.6071825,,,7.055091,,
30.136093,,,0.3436158,,
2.834585,,,5.7917147,,
1.8903776,,,0.61803454,,
8.128312,,,12.005742,,
1.0729991,,,0.11498663,,
0.04589256,,,0.1981708,,
8.922543,,,6.0771356,,
6.5394177,,,9.667371,,
9.750594,,,3.7267725,,
33.37305,,,1.5358642,,
5.494793,,,4.886661,,
14.470342,,,5.4959283,,
0.22677135,,,3.1241848,,
11.751651,,,0.16181648,,
20.412823,,,4.0962405,,
27.486418,,,2.032456,,
1.9334804,,,0.6804852,,
30.2355,,,0.06788707,,
17.15574,,,5.3729243,,
4.8114114,,,13.916597,,
19.952198,,,0.18361312,,
23.3939,,,9.393202,,
14.596142,,,3.927383,,
13.108276,,,1.8756148,,
0.33291626,,,0.1882795,,
0.42954633,,,2.0846364,,
0.3724205,,,2.6678417,,
1.4327826,,,0.097214945,,
20.316637,,,0.20070198,,
2.8590748,,,2.1902783,,
1.5729743,,,2.2055447,,
35.7567,,,0.30489066,,
9.214222,,,1.8062865,,
27.040276,,,0.33061525,,
7.350087,,,3.0491564,,
33.141033,,,5.2972655,,
3.5056677,,,2.3226562,,
6.9397593,,,8.544863,,
1.7360574,,,1.0690213,,
0.9852902,,,0.7093321,,
32.849495,,,15.095829,,
20.900772,,,12.553119,,
11.554012,,,0.82669425,,
1.8725877,,,1.5680757,,
58.025497,,,3.8776805,,
6.764517,,,2.8905542,,
6.807919,,,5.816265,,
2.2287183,,,2.0170407,,
6.1754384,,,1.5997264,,
2.8520238,,,6.9568796,,
5.4141226,,,0.8910048,,
5.6870723,,,5.3023915,,
0.3747823,,,4.5903254,,
13.214632,,,2.835268,,
1.374269,,,19.971514,,
5.093653,,,4.9069276,,
16.716951,,,4.1473527,,
1.5115815,,,0.4838567,,
1.4441551,,,20.772701,,
8.978592,,,16.359539,,
34.244987,,,2.4875407,,
