Current Time,Inspector 1,Inspector 2,Buffer 1,Buffer 2,Buffer 3,Buffer 4,Buffer 5,Workstation 1,W1-C1,Workstation 2,W2-C1,W2-C2,Workstation 3,W3-C1,W3-C3 
132.09,INSCPECTING,INSCPECTING,1,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
132.15,INSCPECTING,BLOCKED,1,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
133.83,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
134.47,INSCPECTING,BLOCKED,1,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
134.88,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
138.87,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
148.0,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
152.17,INSCPECTING,BLOCKED,1,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
152.74,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
157.97,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
172.36,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
173.02,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
175.22,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
177.79,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
220.25,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
227.54,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
229.44,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
230.2,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
244.95,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
248.09,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
256.9,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
257.55,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
263.27,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
264.07,INSCPECTING,BLOCKED,1,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
278.05,INSCPECTING,BLOCKED,1,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
287.94,INSCPECTING,BLOCKED,0,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
306.66,INSCPECTING,BLOCKED,0,1,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
310.77,INSCPECTING,BLOCKED,0,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
311.36,INSCPECTING,BLOCKED,1,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
313.7,INSCPECTING,BLOCKED,1,1,0,0,2,WORKING,false,BLOCKED,true,false,WORKING,false,false
315.5,INSCPECTING,BLOCKED,0,1,0,0,2,WORKING,false,BLOCKED,true,false,WORKING,false,false
326.0,INSCPECTING,BLOCKED,0,1,0,0,2,BLOCKED,false,BLOCKED,true,false,WORKING,false,false
342.12,INSCPECTING,BLOCKED,0,1,0,0,1,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
342.13,INSCPECTING,INSCPECTING,0,1,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
351.22,INSCPECTING,INSCPECTING,0,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
352.07,INSCPECTING,INSCPECTING,0,1,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
352.61,INSCPECTING,BLOCKED,0,1,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
354.14,INSCPECTING,BLOCKED,0,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
357.39,INSCPECTING,BLOCKED,0,1,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
357.58,INSCPECTING,BLOCKED,0,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
357.7,INSCPECTING,BLOCKED,1,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
359.1,INSCPECTING,BLOCKED,1,1,0,0,2,WORKING,false,BLOCKED,true,false,WORKING,false,false
359.61,INSCPECTING,BLOCKED,1,1,0,0,1,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
359.62,INSCPECTING,INSCPECTING,1,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
361.2,INSCPECTING,INSCPECTING,1,1,0,0,2,WORKING,false,BLOCKED,true,false,WORKING,false,false
364.2,INSCPECTING,INSCPECTING,0,1,0,0,2,WORKING,false,BLOCKED,true,false,WORKING,false,false
367.67,INSCPECTING,INSCPECTING,1,1,0,0,2,WORKING,false,BLOCKED,true,false,WORKING,false,false
375.83,INSCPECTING,INSCPECTING,0,1,0,0,2,WORKING,false,BLOCKED,true,false,WORKING,false,false
381.77,INSCPECTING,INSCPECTING,0,1,0,0,2,BLOCKED,false,BLOCKED,true,false,WORKING,false,false
381.85,INSCPECTING,INSCPECTING,0,1,0,0,1,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
389.39,INSCPECTING,INSCPECTING,0,1,0,0,1,BLOCKED,false,WORKING,false,false,BLOCKED,false,true
399.0,INSCPECTING,INSCPECTING,0,1,0,0,2,BLOCKED,false,WORKING,false,false,BLOCKED,false,true
408.73,INSCPECTING,INSCPECTING,0,1,0,0,2,WORKING,false,WORKING,false,false,BLOCKED,false,true
408.97,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
409.08,INSCPECTING,INSCPECTING,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
417.44,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
417.52,INSCPECTING,INSCPECTING,1,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
425.66,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
425.82,INSCPECTING,INSCPECTING,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
441.26,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
442.64,INSCPECTING,INSCPECTING,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
446.98,INSCPECTING,INSCPECTING,0,0,0,0,2,BLOCKED,false,WORKING,false,false,BLOCKED,false,true
448.49,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,WORKING,false,false,BLOCKED,false,true
456.15,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
456.8,INSCPECTING,INSCPECTING,0,0,0,0,2,BLOCKED,false,BLOCKED,false,false,BLOCKED,false,true
459.36,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
462.81,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
468.63,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
469.55,INSCPECTING,BLOCKED,1,0,0,0,2,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
470.13,INSCPECTING,BLOCKED,1,0,0,0,2,WORKING,false,WORKING,false,false,BLOCKED,false,true
474.17,INSCPECTING,BLOCKED,1,1,0,0,2,WORKING,false,WORKING,false,false,BLOCKED,false,true
474.21,INSCPECTING,BLOCKED,1,1,0,0,2,WORKING,false,WORKING,false,false,WORKING,false,false
475.33,INSCPECTING,BLOCKED,1,0,0,0,2,WORKING,false,BLOCKED,true,false,WORKING,false,false
476.5,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,WORKING,false,false
476.81,INSCPECTING,BLOCKED,1,0,0,0,2,WORKING,false,BLOCKED,true,false,WORKING,false,false
478.03,INSCPECTING,BLOCKED,1,0,0,0,1,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
478.04,INSCPECTING,INSCPECTING,1,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
482.96,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
482.98,INSCPECTING,INSCPECTING,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
530.73,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
531.7,INSCPECTING,INSCPECTING,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
541.74,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
543.66,INSCPECTING,INSCPECTING,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
564.43,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
565.02,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
568.51,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
577.0,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
580.22,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
611.25,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
613.49,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
614.98,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
616.5,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
621.29,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
622.17,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
628.68,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
628.92,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
694.08,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
695.95,INSCPECTING,BLOCKED,1,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
697.35,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
699.81,INSCPECTING,BLOCKED,1,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
701.62,INSCPECTING,BLOCKED,1,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
707.64,INSCPECTING,BLOCKED,1,1,0,0,2,WORKING,false,BLOCKED,true,false,WORKING,false,false
709.74,INSCPECTING,BLOCKED,0,1,0,0,2,WORKING,false,BLOCKED,true,false,WORKING,false,false
711.27,INSCPECTING,BLOCKED,0,1,0,0,2,BLOCKED,false,BLOCKED,true,false,WORKING,false,false
716.85,INSCPECTING,BLOCKED,0,1,0,0,2,WORKING,false,BLOCKED,true,false,WORKING,false,false
720.15,INSCPECTING,BLOCKED,0,1,0,0,2,BLOCKED,false,BLOCKED,true,false,WORKING,false,false
723.38,INSCPECTING,BLOCKED,0,1,0,0,2,WORKING,false,BLOCKED,true,false,WORKING,false,false
728.7,INSCPECTING,BLOCKED,0,1,0,0,1,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
728.71,INSCPECTING,INSCPECTING,0,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
735.89,INSCPECTING,INSCPECTING,0,1,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
742.46,INSCPECTING,INSCPECTING,0,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
744.02,INSCPECTING,INSCPECTING,0,1,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
744.6,INSCPECTING,INSCPECTING,0,1,0,0,2,BLOCKED,false,WORKING,false,false,BLOCKED,false,true
754.16,INSCPECTING,INSCPECTING,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
768.06,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
772.41,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,WORKING,false,false,BLOCKED,false,true
774.14,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
775.05,INSCPECTING,INSCPECTING,0,0,0,0,2,BLOCKED,false,BLOCKED,false,false,BLOCKED,false,true
780.31,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
783.59,INSCPECTING,INSCPECTING,1,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
786.0,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
792.13,INSCPECTING,INSCPECTING,1,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
792.62,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
794.53,INSCPECTING,INSCPECTING,1,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
795.38,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
796.7,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
797.7,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,false,false,BLOCKED,false,true
799.69,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
814.86,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,false,false,BLOCKED,false,true
831.75,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
836.04,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,false,false,BLOCKED,false,true
842.0,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
844.43,INSCPECTING,BLOCKED,1,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
844.84,INSCPECTING,BLOCKED,1,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
844.93,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
845.02,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
858.12,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
861.21,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
873.59,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
884.74,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
893.46,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
897.35,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
903.06,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
903.57,INSCPECTING,BLOCKED,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
915.92,INSCPECTING,BLOCKED,0,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
919.86,INSCPECTING,BLOCKED,1,0,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
924.44,INSCPECTING,BLOCKED,1,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
926.5,INSCPECTING,BLOCKED,0,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
928.82,INSCPECTING,BLOCKED,0,1,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
943.92,INSCPECTING,BLOCKED,0,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
946.73,INSCPECTING,BLOCKED,1,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
948.14,INSCPECTING,BLOCKED,0,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
951.67,INSCPECTING,BLOCKED,0,1,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
953.71,INSCPECTING,BLOCKED,0,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
953.99,INSCPECTING,BLOCKED,0,1,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
954.56,INSCPECTING,BLOCKED,0,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
954.91,INSCPECTING,BLOCKED,1,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
972.59,INSCPECTING,BLOCKED,0,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
979.11,INSCPECTING,BLOCKED,0,1,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
980.91,INSCPECTING,BLOCKED,0,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
986.06,INSCPECTING,BLOCKED,1,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
992.6,INSCPECTING,BLOCKED,1,1,0,0,2,WORKING,false,BLOCKED,true,false,WORKING,false,false
996.15,INSCPECTING,BLOCKED,1,1,0,0,1,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
996.16,INSCPECTING,INSCPECTING,1,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
996.38,INSCPECTING,INSCPECTING,0,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
997.19,INSCPECTING,INSCPECTING,1,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
998.16,INSCPECTING,INSCPECTING,0,1,0,0,2,WORKING,false,BLOCKED,true,false,BLOCKED,false,true
998.41,INSCPECTING,INSCPECTING,0,1,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
1001.24,INSCPECTING,INSCPECTING,0,1,0,0,2,BLOCKED,false,WORKING,false,false,BLOCKED,false,true
1008.02,INSCPECTING,INSCPECTING,0,1,0,0,2,WORKING,false,WORKING,false,false,BLOCKED,false,true
1008.16,INSCPECTING,INSCPECTING,0,1,0,0,2,BLOCKED,false,WORKING,false,false,BLOCKED,false,true
1013.26,INSCPECTING,INSCPECTING,0,0,0,0,2,BLOCKED,false,BLOCKED,true,false,BLOCKED,false,true
1015.01,INSCPECTING,INSCPECTING,0,0,0,0,2,BLOCKED,false,WORKING,false,false,BLOCKED,false,true
1017.37,INSCPECTING,INSCPECTING,0,0,0,0,2,BLOCKED,false,BLOCKED,false,false,BLOCKED,false,true
1019.06,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
1022.22,INSCPECTING,INSCPECTING,0,0,0,0,2,BLOCKED,false,BLOCKED,false,false,BLOCKED,false,true
1025.74,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
1026.64,INSCPECTING,INSCPECTING,1,0,0,0,2,WORKING,false,BLOCKED,false,false,BLOCKED,false,true
1036.41,INSCPECTING,INSCPECTING,1,0,0,0,2,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
1037.87,INSCPECTING,INSCPECTING,0,0,0,0,2,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
1038.3,INSCPECTING,INSCPECTING,0,0,0,0,2,BLOCKED,false,BLOCKED,false,true,BLOCKED,false,true
1042.11,INSCPECTING,INSCPECTING,0,0,1,0,2,BLOCKED,false,BLOCKED,false,true,BLOCKED,false,true
1043.17,INSCPECTING,BLOCKED,0,0,1,0,2,BLOCKED,false,BLOCKED,false,true,BLOCKED,false,true
1075.72,INSCPECTING,BLOCKED,0,0,1,0,2,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
1087.41,INSCPECTING,BLOCKED,1,0,1,0,2,WORKING,false,BLOCKED,false,true,BLOCKED,false,true
1089.17,INSCPECTING,BLOCKED,1,0,1,0,2,WORKING,false,WORKING,false,false,BLOCKED,false,true
1094.12,INSCPECTING,BLOCKED,0,0,1,0,2,WORKING,false,WORKING,false,false,BLOCKED,false,true
1096.84,INSCPECTING,BLOCKED,0,0,1,0,2,BLOCKED,false,WORKING,false,false,BLOCKED,false,true
1097.65,INSCPECTING,BLOCKED,0,0,1,0,2,WORKING,false,WORKING,false,false,BLOCKED,false,true
1100.12,INSCPECTING,BLOCKED,1,0,1,0,2,WORKING,false,WORKING,false,false,BLOCKED,false,true
1105.89,INSCPECTING,BLOCKED,0,0,1,0,2,WORKING,false,WORKING,false,false,BLOCKED,false,true
1109.19,INSCPECTING,BLOCKED,1,0,1,0,2,WORKING,false,WORKING,false,false,BLOCKED,false,true
