Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
2.687964,0.2759231,33.442978,4.264759,12.111223,1.6662915,
7.0777707,1.5690292,0.9708357,7.4205213,25.052961,8.413373,
4.88843,17.419739,20.366901,4.7638564,8.871596,4.2563944,
9.158031,1.6592872,85.586815,3.931857,13.55812,3.607566,
14.391289,33.435665,66.08066,1.6624832,6.342797,0.083769254,
8.955502,3.7077398,31.668745,1.014567,6.9323926,1.6470945,
18.343508,15.067902,140.97845,2.0845096,32.08223,4.3280687,
14.284972,18.586784,51.46357,6.060232,0.9693187,2.8554509,
14.214928,5.923147,33.19025,8.138967,8.421896,13.204401,
7.697855,4.6134596,19.128843,0.4573753,2.7246432,3.6260846,
5.708944,26.602886,13.400352,3.5392308,5.679287,0.0630831,
27.693655,0.4799219,19.53859,0.5534497,1.0985719,4.560714,
2.0876355,6.3591056,6.761819,0.13363202,23.640419,13.743202,
2.6214778,19.204424,0.015567863,3.605313,11.47895,7.0420475,
1.1775035,37.159195,37.303513,3.2323322,13.94335,27.205427,
16.164566,44.98886,16.312405,1.3338175,18.011152,4.837663,
34.62261,1.514557,51.531204,9.71078,12.529391,25.511026,
20.062038,17.791979,4.4694977,2.0917442,0.42562056,9.500935,
1.639959,8.975269,0.58829767,3.612995,15.362677,8.338315,
21.947401,0.006837765,3.9536924,5.1961975,1.5350363,13.114066,
1.789072,12.561311,12.767867,1.8680575,1.2674316,1.1985148,
0.38106897,56.38443,10.076154,0.06908319,26.509672,5.1172485,
26.37619,2.2749128,12.101039,4.559422,0.10130229,0.08682105,
7.1354976,10.098615,60.27451,7.5317183,2.6105418,5.6802573,
0.37120205,7.9471807,8.631887,1.9106121,5.552523,8.887164,
4.985793,6.859918,55.0615,12.451144,5.4013696,7.0376015,
39.736725,26.43398,18.256422,8.150071,19.792814,6.5530505,
17.929619,117.52105,38.760895,2.468673,3.7318904,16.858797,
7.1726823,28.199234,34.53503,10.744278,15.808209,15.629387,
1.5341434,4.5614066,25.808208,0.45344478,1.1875811,1.6286623,
4.4114847,41.123516,1.072825,11.798552,4.219434,5.254814,
37.50603,22.678007,2.3581977,12.785154,19.22961,26.621162,
17.937954,11.796927,0.95079154,6.0163264,1.8424826,4.3582234,
17.54863,1.9347702,23.082262,8.576404,7.451522,4.2843213,
2.032702,21.251905,5.305059,0.5931631,25.311157,13.053031,
7.756774,0.9345636,0.34442827,4.330571,3.6600187,2.1638796,
1.5455446,12.037444,45.007664,3.1732345,12.912201,4.168777,
9.748095,13.546627,23.277617,1.5452069,0.36198086,14.920763,
5.264755,22.951345,61.67716,1.3794999,3.8635664,1.3236161,
31.189732,38.68322,28.31786,4.4345803,0.053023506,9.925527,
9.491809,,20.292078,7.71041,,4.56757,
13.939121,,2.003588,2.8176734,,
15.361484,,22.174778,1.3345678,,
29.233902,,6.252487,1.0223255,,
6.533423,,12.63434,5.2266164,,
4.4145417,,,2.1919262,,
10.924273,,,2.6670818,,
10.102416,,,0.3878979,,
20.708092,,,0.09935834,,
2.5636604,,,4.605301,,
4.269603,,,6.7751575,,
5.2024183,,,0.07706512,,
7.964274,,,4.4206777,,
8.648269,,,1.8940929,,
4.6840267,,,3.8226593,,
43.369625,,,4.575787,,
3.8819392,,,2.0649273,,
8.74431,,,0.44651145,,
16.39167,,,1.9019489,,
6.0443816,,,3.63056,,
0.5769683,,,2.082276,,
0.85404915,,,0.08805794,,
9.593357,,,2.9592464,,
10.012322,,,2.304386,,
18.800512,,,10.257559,,
0.5258489,,,5.635057,,
2.7424595,,,0.2568694,,
7.5547023,,,5.30392,,
20.806717,,,19.1522,,
4.025515,,,1.635457,,
28.99783,,,2.3038585,,
4.4459887,,,6.0165973,,
14.491997,,,0.11268548,,
8.949391,,,5.613173,,
15.575199,,,2.8723075,,
5.6716657,,,3.415543,,
2.8765347,,,0.049035024,,
9.763639,,,0.47002247,,
47.738605,,,5.893848,,
0.18637687,,,0.22067727,,
2.7142584,,,3.2980142,,
45.502373,,,1.2728729,,
16.062374,,,8.966988,,
2.9955988,,,3.2955387,,
40.146248,,,4.640208,,
1.9072409,,,2.0861952,,
10.976042,,,3.4318833,,
21.55975,,,1.2332687,,
2.0320003,,,0.585488,,
15.585346,,,0.7093513,,
1.3592126,,,3.3025343,,
24.978416,,,3.8428628,,
24.81079,,,0.2010331,,
1.5672649,,,1.1249475,,
49.324146,,,3.8357828,,
8.176911,,,4.4103856,,
8.153965,,,3.3238084,,
39.970036,,,1.4314433,,
25.985144,,,8.190065,,
10.793631,,,7.000696,,
0.2400501,,,1.0335646,,
0.6791442,,,0.65179694,,
12.703922,,,5.761177,,
6.476974,,,2.8493001,,
2.2946079,,,14.800458,,
4.7221394,,,3.6168811,,
2.3618777,,,7.7796917,,
2.96042,,,1.1682391,,
30.646248,,,1.8052279,,
1.3180809,,,2.756,,
14.937199,,,1.9524019,,
21.212173,,,3.4890134,,
